fight_id,fight_date,a_fighter_name,b_fighter_name,a_prior_fights,b_prior_fights,a_prior_win_rate,b_prior_win_rate,predicted_side,predicted_winner,actual_winner,predicted_correct,chosen_odds,edge,bet_placed,profit_units
ac37849f627a79c4,2023-11-04,Jailton Almeida,Derrick Lewis,10,54,1.0,0.6667,a,Jailton Almeida,Jailton Almeida,1,1.2062,0.1709,1,0.2062
ac37849f627a79c4,2023-11-04,Derrick Lewis,Jailton Almeida,55,11,0.6545,1.0,b,Jailton Almeida,Jailton Almeida,1,4.7,0.7872,1,3.7
128ab9aa4802c73f,2023-11-11,Diego Lopes,Pat Sabatini,4,12,0.5,0.8333,b,Pat Sabatini,Diego Lopes,0,2.1,0.3571,1,-1.0
128ab9aa4802c73f,2023-11-11,Pat Sabatini,Diego Lopes,13,5,0.7692,0.6,a,Pat Sabatini,Diego Lopes,0,1.7692,0.204,1,-1.0
480c4dbd2e792d86,2023-11-11,Mateusz Rebecki,Roosevelt Roberts,4,14,1.0,0.5714,a,Mateusz Rebecki,Mateusz Rebecki,1,6.5,0.8462,1,5.5
480c4dbd2e792d86,2023-11-11,Roosevelt Roberts,Mateusz Rebecki,15,5,0.5333,1.0,b,Mateusz Rebecki,Mateusz Rebecki,1,1.1087,0.098,1,0.1087
4c025d1fff9e9fce,2023-11-11,Jared Gordon,Mark Madsen,24,10,0.5833,0.8,b,Mark Madsen,Jared Gordon,0,3.0,0.4667,1,-1.0
4c025d1fff9e9fce,2023-11-11,Mark Madsen,Jared Gordon,11,25,0.7273,0.6,a,Mark Madsen,Jared Gordon,0,1.3704,-0.0025,0,0.0
5704e73f91b9e7f7,2023-11-11,Steve Erceg,Alessandro Costa,2,4,1.0,0.5,a,Steve Erceg,Steve Erceg,1,1.4348,0.303,1,0.4348
5704e73f91b9e7f7,2023-11-11,Alessandro Costa,Steve Erceg,5,3,0.4,1.0,b,Steve Erceg,Steve Erceg,1,2.75,0.6364,1,1.75
57333b7bff20ece0,2023-11-11,John Castaneda,Kyung Ho Kang,10,22,0.6,0.7273,b,Kyung Ho Kang,John Castaneda,0,1.9524,0.2151,1,-1.0
57333b7bff20ece0,2023-11-11,Kyung Ho Kang,John Castaneda,23,11,0.6957,0.6364,a,Kyung Ho Kang,John Castaneda,0,1.8696,0.1608,1,-1.0
6fd67582d8adb1c7,2023-11-11,Jessica Andrade,Mackenzie Dern,50,22,0.6,0.7273,b,Mackenzie Dern,Jessica Andrade,0,1.4,0.013,0,0.0
6fd67582d8adb1c7,2023-11-11,Mackenzie Dern,Jessica Andrade,23,51,0.6957,0.6078,a,Mackenzie Dern,Jessica Andrade,0,3.05,0.3678,1,-1.0
9fe98de1eac21f2e,2023-11-11,Matt Frevola,Benoit Saint Denis,16,10,0.625,0.8,b,Benoit Saint Denis,Benoit Saint Denis,1,2.8,0.4429,1,1.8
9fe98de1eac21f2e,2023-11-11,Benoit Saint Denis,Matt Frevola,11,17,0.8182,0.5882,a,Benoit Saint Denis,Benoit Saint Denis,1,1.4202,0.114,1,0.4202
a0362d60d2e1db0d,2023-11-11,Tabatha Ricci,Loopy Godinez,10,18,0.8,0.6667,a,Tabatha Ricci,Loopy Godinez,0,1.4348,0.103,1,-1.0
a0362d60d2e1db0d,2023-11-11,Loopy Godinez,Tabatha Ricci,19,11,0.6842,0.7273,b,Tabatha Ricci,Loopy Godinez,0,2.75,0.3636,1,-1.0
b1f2ec122beda7a5,2023-11-11,Jiri Prochazka,Alex Pereira,6,12,1.0,0.8333,a,Jiri Prochazka,Alex Pereira,0,1.9524,0.4878,1,-1.0
b1f2ec122beda7a5,2023-11-11,Alex Pereira,Jiri Prochazka,13,7,0.8462,0.8571,b,Jiri Prochazka,Alex Pereira,0,1.8,0.3016,1,-1.0
db49619221b282af,2023-11-11,Sergei Pavlovich,Tom Aspinall,14,14,0.8571,0.8571,a,Sergei Pavlovich,Tom Aspinall,0,1.7692,0.2919,1,-1.0
db49619221b282af,2023-11-11,Tom Aspinall,Sergei Pavlovich,15,15,0.8667,0.8,a,Tom Aspinall,Tom Aspinall,1,1.7692,0.3014,1,0.7692
16109688429c09de,2023-11-18,Christian Leroy Duncan,Denis Tiuliulin,4,8,0.5,0.25,a,Christian Leroy Duncan,Christian Leroy Duncan,1,5.5,0.3182,1,4.5
16109688429c09de,2023-11-18,Denis Tiuliulin,Christian Leroy Duncan,9,5,0.2222,0.6,b,Christian Leroy Duncan,Christian Leroy Duncan,1,1.1389,-0.278,0,0.0
5be63144ac46f97e,2023-11-18,Chase Hooper,Jordan Leavitt,14,12,0.5714,0.6667,b,Jordan Leavitt,Chase Hooper,0,2.5,0.2667,1,-1.0
5be63144ac46f97e,2023-11-18,Jordan Leavitt,Chase Hooper,13,15,0.6154,0.6,a,Jordan Leavitt,Chase Hooper,0,1.5128,-0.0456,0,0.0
62b64802ea49e2fd,2023-11-18,Jonathan Pearce,Joanderson Brito,12,8,0.8333,0.75,a,Jonathan Pearce,Joanderson Brito,0,2.1,0.3571,1,-1.0
62b64802ea49e2fd,2023-11-18,Joanderson Brito,Jonathan Pearce,9,13,0.7778,0.7692,a,Joanderson Brito,Joanderson Brito,1,2.1,0.3016,1,1.1
6997693d552600dd,2023-11-18,Lucie Pudilova,Ailin Perez,18,4,0.3333,0.5,b,Ailin Perez,Ailin Perez,1,2.6,0.1154,1,1.6
6997693d552600dd,2023-11-18,Ailin Perez,Lucie Pudilova,5,19,0.6,0.3158,a,Ailin Perez,Ailin Perez,1,1.5208,-0.0575,0,0.0
73ebbfb998edc1f1,2023-11-18,Michael Morales,Jake Matthews,6,36,1.0,0.6667,a,Michael Morales,Michael Morales,1,3.6,0.7222,1,2.6
73ebbfb998edc1f1,2023-11-18,Jake Matthews,Michael Morales,37,7,0.6486,1.0,b,Michael Morales,Michael Morales,1,1.2778,0.2174,1,0.2778
7990b6716a53b2cd,2023-11-18,Brendan Allen,Paul Craig,24,30,0.8333,0.6,a,Brendan Allen,Brendan Allen,1,1.2128,0.0088,0,0.0
7990b6716a53b2cd,2023-11-18,Paul Craig,Brendan Allen,31,25,0.5806,0.84,b,Brendan Allen,Brendan Allen,1,4.6,0.6226,1,3.6
bd4d2522cb0d1a23,2023-11-18,Luana Pinheiro,Amanda Ribas,6,18,1.0,0.6667,a,Luana Pinheiro,Amanda Ribas,0,3.05,0.6721,1,-1.0
bd4d2522cb0d1a23,2023-11-18,Amanda Ribas,Luana Pinheiro,19,7,0.6842,0.8571,b,Luana Pinheiro,Amanda Ribas,0,1.4,0.1429,1,-1.0
c1aef0f60a5b62e3,2023-11-18,Chad Anheliger,Jose Johnson,4,2,0.5,0.0,a,Chad Anheliger,Jose Johnson,0,1.5051,-0.1644,0,0.0
c1aef0f60a5b62e3,2023-11-18,Jose Johnson,Chad Anheliger,3,5,0.3333,0.4,b,Chad Anheliger,Jose Johnson,0,2.64,0.0212,0,0.0
f0fe73e650b746f2,2023-11-18,Jeka Saragih,Lucas Alexander,2,4,0.0,0.5,b,Lucas Alexander,Jeka Saragih,0,4.8,0.2917,1,-1.0
f0fe73e650b746f2,2023-11-18,Lucas Alexander,Jeka Saragih,5,3,0.4,0.3333,a,Lucas Alexander,Jeka Saragih,0,1.2,-0.4333,0,0.0
02713b2d25f74d43,2023-12-02,Punahele Soriano,Dustin Stoltzfus,12,10,0.5,0.2,a,Punahele Soriano,Dustin Stoltzfus,0,1.2778,-0.2826,0,0.0
02713b2d25f74d43,2023-12-02,Dustin Stoltzfus,Punahele Soriano,11,13,0.2727,0.4615,b,Punahele Soriano,Dustin Stoltzfus,0,3.85,0.2018,1,-1.0
20bfa549cb2cabe7,2023-12-02,Clay Guida,Joaquim Silva,70,18,0.5143,0.5556,b,Joaquim Silva,Joaquim Silva,1,3.6,0.2778,1,2.6
20bfa549cb2cabe7,2023-12-02,Joaquim Silva,Clay Guida,19,71,0.5789,0.507,a,Joaquim Silva,Joaquim Silva,1,1.3077,-0.1858,0,0.0
246d06693b5ca1e8,2023-12-02,Rob Font,Deiveson Figueiredo,32,26,0.625,0.7692,b,Deiveson Figueiredo,Deiveson Figueiredo,1,2.0,0.2692,1,1.0
246d06693b5ca1e8,2023-12-02,Deiveson Figueiredo,Rob Font,27,33,0.7778,0.6061,a,Deiveson Figueiredo,Deiveson Figueiredo,1,1.7692,0.2126,1,0.7692
39c4ae4624052f9f,2023-12-02,Sean Brady,Kelvin Gastelum,12,40,0.8333,0.6,a,Sean Brady,Sean Brady,1,1.8696,0.2984,1,0.8696
39c4ae4624052f9f,2023-12-02,Kelvin Gastelum,Sean Brady,41,13,0.5854,0.8462,b,Sean Brady,Sean Brady,1,1.9524,0.334,1,0.9524
9feb9500b0fedfcd,2023-12-02,Beneil Dariush,Arman Tsarukyan,42,18,0.7619,0.7778,b,Arman Tsarukyan,Arman Tsarukyan,1,1.3571,0.0409,1,0.3571
9feb9500b0fedfcd,2023-12-02,Arman Tsarukyan,Beneil Dariush,19,43,0.7895,0.7442,a,Arman Tsarukyan,Arman Tsarukyan,1,3.1,0.4669,1,2.1
1afc4f372a125c74,2023-12-09,JunYong Park,Andre Muniz,18,14,0.7778,0.7143,a,JunYong Park,Andre Muniz,0,1.5051,0.1133,1,-1.0
1afc4f372a125c74,2023-12-09,Andre Muniz,JunYong Park,15,19,0.7333,0.7368,b,JunYong Park,Andre Muniz,0,2.64,0.3581,1,-1.0
35addc4646509286,2023-12-09,HyunSung Park,Shannon Ross,2,4,1.0,0.0,a,HyunSung Park,HyunSung Park,1,6.0,0.8333,1,5.0
35addc4646509286,2023-12-09,Shannon Ross,HyunSung Park,5,3,0.0,1.0,b,HyunSung Park,HyunSung Park,1,1.5051,0.3356,1,0.5051
5a6e894e4b6cc703,2023-12-09,Luana Santos,Stephanie Egger,2,12,1.0,0.5,a,Luana Santos,Luana Santos,1,1.6452,0.3922,1,0.6452
5a6e894e4b6cc703,2023-12-09,Stephanie Egger,Luana Santos,13,3,0.4615,1.0,b,Luana Santos,Luana Santos,1,2.3,0.5652,1,1.3
5ac1725f775c6f00,2023-12-09,Steve Garcia,Melquizael Costa,10,4,0.6,0.5,a,Steve Garcia,Steve Garcia,1,1.1235,-0.2901,0,0.0
5ac1725f775c6f00,2023-12-09,Melquizael Costa,Steve Garcia,5,11,0.4,0.6364,b,Steve Garcia,Steve Garcia,1,6.0,0.4697,1,5.0
84f6de7c99779e5f,2023-12-09,Tatsuro Taira,Carlos Hernandez,8,6,1.0,0.6667,a,Tatsuro Taira,Tatsuro Taira,1,1.1613,0.1389,1,0.1613
84f6de7c99779e5f,2023-12-09,Carlos Hernandez,Tatsuro Taira,7,9,0.5714,1.0,b,Tatsuro Taira,Tatsuro Taira,1,5.0,0.8,1,4.0
91093a019d32af2e,2023-12-09,Anthony Smith,Khalil Rountree Jr.,40,26,0.6,0.6154,b,Khalil Rountree Jr.,Khalil Rountree Jr.,1,2.64,0.2366,1,1.64
91093a019d32af2e,2023-12-09,Khalil Rountree Jr.,Anthony Smith,27,41,0.6296,0.5854,a,Khalil Rountree Jr.,Khalil Rountree Jr.,1,1.5051,-0.0348,0,0.0
acc57a9c114b694a,2023-12-09,Nasrat Haqparast,Jamie Mullarkey,22,18,0.6364,0.5556,a,Nasrat Haqparast,Nasrat Haqparast,1,2.64,0.2576,1,1.64
acc57a9c114b694a,2023-12-09,Jamie Mullarkey,Nasrat Haqparast,19,23,0.5263,0.6522,b,Nasrat Haqparast,Nasrat Haqparast,1,1.5051,-0.0123,0,0.0
f9ec8bedc15ece93,2023-12-09,Song Yadong,Chris Gutierrez,22,20,0.8182,0.8,a,Song Yadong,Song Yadong,1,3.8,0.555,1,2.8
f9ec8bedc15ece93,2023-12-09,Chris Gutierrez,Song Yadong,21,23,0.7619,0.8261,b,Song Yadong,Song Yadong,1,1.2817,0.0459,1,0.2817
fbedeb4e4b019b94,2023-12-09,Tim Elliott,Sumudaerji,38,10,0.4211,0.6,b,Sumudaerji,Tim Elliott,0,1.6173,-0.0183,0,0.0
fbedeb4e4b019b94,2023-12-09,Sumudaerji,Tim Elliott,11,39,0.5455,0.4359,a,Sumudaerji,Tim Elliott,0,2.36,0.1217,1,-1.0
03de7404decde12f,2024-01-13,Marcus McGhee,Gaston Bolanos,4,2,1.0,1.0,a,Marcus McGhee,Marcus McGhee,1,3.05,0.6721,1,2.05
03de7404decde12f,2024-01-13,Gaston Bolanos,Marcus McGhee,3,5,0.6667,1.0,b,Marcus McGhee,Marcus McGhee,1,1.4,0.2857,1,0.4
477c3b9de012e4b3,2024-01-13,Farid Basharat,Taylor Lapilus,4,10,1.0,0.8,a,Farid Basharat,Farid Basharat,1,3.7,0.7297,1,2.7
477c3b9de012e4b3,2024-01-13,Taylor Lapilus,Farid Basharat,11,5,0.7273,1.0,b,Farid Basharat,Farid Basharat,1,1.2667,0.2105,1,0.2667
5f622d812b8f407f,2024-01-13,Matthew Semelsberger,Preston Parsons,18,6,0.5556,0.3333,a,Matthew Semelsberger,Preston Parsons,0,1.7692,-0.0097,0,0.0
5f622d812b8f407f,2024-01-13,Preston Parsons,Matthew Semelsberger,7,19,0.4286,0.5263,b,Matthew Semelsberger,Preston Parsons,0,2.0,0.0263,0,0.0
640f2ae3995b3b4f,2024-01-13,Jim Miller,Gabriel Benitez,82,26,0.6098,0.5385,a,Jim Miller,Jim Miller,1,2.3,0.175,1,1.3
640f2ae3995b3b4f,2024-01-13,Gabriel Benitez,Jim Miller,27,83,0.5185,0.6145,b,Jim Miller,Jim Miller,1,1.6024,-0.0096,0,0.0
6f13fe34cb3ca906,2024-01-13,Andrei Arlovski,Waldo Cortes-Acosta,74,8,0.5946,0.75,b,Waldo Cortes-Acosta,Waldo Cortes-Acosta,1,1.1613,-0.1111,0,0.0
6f13fe34cb3ca906,2024-01-13,Waldo Cortes-Acosta,Andrei Arlovski,9,75,0.7778,0.5867,a,Waldo Cortes-Acosta,Waldo Cortes-Acosta,1,5.0,0.5778,1,4.0
a8239866e1222eae,2024-01-13,Ricky Simon,Mario Bautista,22,18,0.7273,0.7778,b,Mario Bautista,Mario Bautista,1,2.4,0.3611,1,1.4
a8239866e1222eae,2024-01-13,Mario Bautista,Ricky Simon,19,23,0.7895,0.6957,a,Mario Bautista,Mario Bautista,1,1.5556,0.1466,1,0.5556
d0d99889c6abd8e1,2024-01-13,Phil Hawes,Brunno Ferreira,14,4,0.5714,0.5,a,Phil Hawes,Brunno Ferreira,0,1.6897,-0.0204,0,0.0
d0d99889c6abd8e1,2024-01-13,Brunno Ferreira,Phil Hawes,5,15,0.6,0.5333,a,Brunno Ferreira,Brunno Ferreira,1,1.6897,0.0082,0,0.0
f2b407019b2a5c15,2024-01-13,Magomed Ankalaev,Johnny Walker,20,22,0.9,0.6364,a,Magomed Ankalaev,Magomed Ankalaev,1,4.9,0.6959,1,3.9
f2b407019b2a5c15,2024-01-13,Johnny Walker,Magomed Ankalaev,23,21,0.6087,0.9048,b,Magomed Ankalaev,Magomed Ankalaev,1,1.1923,0.0661,1,0.1923
14e53999507c76a7,2024-01-20,Sean Strickland,Dricus Du Plessis,40,12,0.75,1.0,b,Dricus Du Plessis,Dricus Du Plessis,1,1.9259,0.4808,1,0.9259
14e53999507c76a7,2024-01-20,Dricus Du Plessis,Sean Strickland,13,41,1.0,0.7317,a,Dricus Du Plessis,Dricus Du Plessis,1,1.8929,0.4717,1,0.8929
1a7cd191f0cf160c,2024-01-20,Arnold Allen,Movsar Evloev,22,14,0.9091,1.0,b,Movsar Evloev,Movsar Evloev,1,1.4587,0.3145,1,0.4587
1a7cd191f0cf160c,2024-01-20,Movsar Evloev,Arnold Allen,15,23,1.0,0.8696,a,Movsar Evloev,Movsar Evloev,1,2.8,0.6429,1,1.8
331ddc1141e934d1,2024-01-20,Charles Jourdain,Sean Woodson,22,10,0.5455,0.8,b,Sean Woodson,Sean Woodson,1,1.4587,0.1145,1,0.4587
331ddc1141e934d1,2024-01-20,Sean Woodson,Charles Jourdain,11,23,0.8182,0.5217,a,Sean Woodson,Sean Woodson,1,2.8,0.461,1,1.8
670e4754d8d3d172,2024-01-20,Brad Katona,Garrett Armfield,10,4,0.6,0.5,a,Brad Katona,Garrett Armfield,0,2.95,0.261,1,-1.0
670e4754d8d3d172,2024-01-20,Garrett Armfield,Brad Katona,5,11,0.6,0.5455,a,Garrett Armfield,Garrett Armfield,1,2.95,0.261,1,1.95
7736eb6bd5c1ff4a,2024-01-20,Jasmine Jasudavicius,Priscila Cachoeira,10,18,0.6,0.4444,a,Jasmine Jasudavicius,Jasmine Jasudavicius,1,1.2353,-0.2095,0,0.0
7736eb6bd5c1ff4a,2024-01-20,Priscila Cachoeira,Jasmine Jasudavicius,19,11,0.4211,0.6364,b,Jasmine Jasudavicius,Jasmine Jasudavicius,1,4.3,0.4038,1,3.3
97817609ed46baa0,2024-01-20,Neil Magny,Mike Malott,62,6,0.6774,1.0,b,Mike Malott,Neil Magny,0,1.2632,0.2083,1,-1.0
97817609ed46baa0,2024-01-20,Mike Malott,Neil Magny,7,63,0.8571,0.6825,a,Mike Malott,Neil Magny,0,4.0,0.6071,1,-1.0
a10e2d5416972b9c,2024-01-20,Yohan Lainesse,Sam Patterson,6,2,0.3333,0.0,a,Yohan Lainesse,Sam Patterson,0,2.2,-0.1212,0,0.0
a10e2d5416972b9c,2024-01-20,Sam Patterson,Yohan Lainesse,3,7,0.3333,0.2857,a,Sam Patterson,Sam Patterson,1,2.2,-0.1212,0,0.0
ba5005d1116fa45f,2024-01-20,Chris Curtis,Marc-Andre Barriault,12,20,0.6667,0.5,a,Chris Curtis,Chris Curtis,1,1.5714,0.0303,1,0.5714
ba5005d1116fa45f,2024-01-20,Marc-Andre Barriault,Chris Curtis,21,13,0.4762,0.6923,b,Chris Curtis,Chris Curtis,1,2.45,0.2841,1,1.45
dff2685afd98ed9e,2024-01-20,Gillian Robertson,Polyana Viana,30,18,0.6,0.4444,a,Gillian Robertson,Gillian Robertson,1,1.3356,-0.1487,0,0.0
dff2685afd98ed9e,2024-01-20,Polyana Viana,Gillian Robertson,19,31,0.4211,0.6129,b,Gillian Robertson,Gillian Robertson,1,3.4,0.3188,1,2.4
faf15b752fb8924c,2024-01-20,Raquel Pennington,Mayra Bueno Silva,34,14,0.7059,0.7143,b,Mayra Bueno Silva,Raquel Pennington,0,2.42,0.3011,1,-1.0
faf15b752fb8924c,2024-01-20,Mayra Bueno Silva,Raquel Pennington,15,35,0.6667,0.7143,b,Raquel Pennington,Raquel Pennington,1,2.42,0.3011,1,1.42
330d86bfaa4155fe,2024-02-03,Gilbert Urbina,Charles Radtke,4,2,0.5,1.0,b,Charles Radtke,Charles Radtke,1,2.8,0.6429,1,1.8
330d86bfaa4155fe,2024-02-03,Charles Radtke,Gilbert Urbina,3,5,1.0,0.4,a,Charles Radtke,Charles Radtke,1,1.4587,0.3145,1,0.4587
733e675fd7c0052a,2024-02-03,Renato Moicano,Drew Dober,28,42,0.6429,0.619,a,Renato Moicano,Renato Moicano,1,2.7,0.2725,1,1.7
733e675fd7c0052a,2024-02-03,Drew Dober,Renato Moicano,43,29,0.6047,0.6552,b,Renato Moicano,Renato Moicano,1,1.4878,-0.017,0,0.0
767ceb4a0cb43ade,2024-02-03,Roman Dolidze,Nassourdine Imavov,16,12,0.75,0.6667,a,Roman Dolidze,Nassourdine Imavov,0,2.5,0.35,1,-1.0
767ceb4a0cb43ade,2024-02-03,Nassourdine Imavov,Roman Dolidze,13,17,0.6923,0.7059,b,Roman Dolidze,Nassourdine Imavov,0,1.5556,0.063,1,-1.0
7b1882dc76786d77,2024-02-03,Viviane Araujo,Natalia Silva,20,8,0.6,1.0,b,Natalia Silva,Natalia Silva,1,3.7,0.7297,1,2.7
7b1882dc76786d77,2024-02-03,Natalia Silva,Viviane Araujo,9,21,1.0,0.5714,a,Natalia Silva,Natalia Silva,1,1.2941,0.2273,1,0.2941
af6d56860ba4d259,2024-02-03,Randy Brown,Muslim Salikhov,32,18,0.6875,0.6667,a,Randy Brown,Randy Brown,1,3.15,0.37,1,2.15
af6d56860ba4d259,2024-02-03,Muslim Salikhov,Randy Brown,19,33,0.6316,0.697,b,Randy Brown,Randy Brown,1,1.3774,-0.0291,0,0.0
25259e230be9cdc9,2024-02-10,Dan Ige,Andre Fili,30,40,0.6,0.55,a,Dan Ige,Dan Ige,1,1.5405,-0.0491,0,0.0
25259e230be9cdc9,2024-02-10,Andre Fili,Dan Ige,41,31,0.5366,0.6129,b,Dan Ige,Dan Ige,1,2.54,0.2192,1,1.54
406f2aacd1d1faf9,2024-02-10,Jack Hermansson,Joe Pyfer,32,6,0.625,1.0,b,Joe Pyfer,Jack Hermansson,0,1.4,0.2857,1,-1.0
406f2aacd1d1faf9,2024-02-10,Joe Pyfer,Jack Hermansson,7,33,0.8571,0.6364,a,Joe Pyfer,Jack Hermansson,0,3.05,0.5293,1,-1.0
5304956aada097e8,2024-02-10,Michael Johnson,Darrius Flowers,56,2,0.4643,0.0,a,Michael Johnson,Michael Johnson,1,1.6452,-0.1436,0,0.0
5304956aada097e8,2024-02-10,Darrius Flowers,Michael Johnson,3,57,0.0,0.4737,b,Michael Johnson,Michael Johnson,1,2.3,0.0389,1,1.3
9d8473ae274ed625,2024-02-10,Rodolfo Vieira,Armen Petrosyan,12,8,0.6667,0.75,b,Armen Petrosyan,Rodolfo Vieira,0,1.8696,0.2151,1,-1.0
9d8473ae274ed625,2024-02-10,Armen Petrosyan,Rodolfo Vieira,9,13,0.6667,0.6923,b,Rodolfo Vieira,Rodolfo Vieira,1,1.8696,0.1574,1,0.8696
e7938bac3ec8b442,2024-02-10,Brad Tavares,Gregory Rodrigues,46,14,0.6522,0.7143,b,Gregory Rodrigues,Gregory Rodrigues,1,1.4348,0.0173,0,0.0
e7938bac3ec8b442,2024-02-10,Gregory Rodrigues,Brad Tavares,15,47,0.7333,0.6383,a,Gregory Rodrigues,Gregory Rodrigues,1,2.9,0.3885,1,1.9
01432891260084a4,2024-02-17,Robert Whittaker,Paulo Costa,40,16,0.75,0.75,a,Robert Whittaker,Robert Whittaker,1,2.7,0.3796,1,1.7
01432891260084a4,2024-02-17,Paulo Costa,Robert Whittaker,17,41,0.7059,0.7561,b,Robert Whittaker,Robert Whittaker,1,1.4878,0.084,1,0.4878
1456a3f96ac7e35b,2024-02-17,Marcos Rogerio de Lima,Junior Tafa,34,4,0.5882,0.5,a,Marcos Rogerio de Lima,Marcos Rogerio de Lima,1,1.4348,-0.1087,0,0.0
1456a3f96ac7e35b,2024-02-17,Junior Tafa,Marcos Rogerio de Lima,5,35,0.4,0.6,b,Marcos Rogerio de Lima,Marcos Rogerio de Lima,1,2.9,0.2552,1,1.9
2aeb3ec2d8c05dc8,2024-02-17,Amanda Lemos,Mackenzie Dern,20,24,0.7,0.6667,a,Amanda Lemos,Amanda Lemos,1,1.6173,0.0817,1,0.6173
2aeb3ec2d8c05dc8,2024-02-17,Mackenzie Dern,Amanda Lemos,25,21,0.64,0.7143,b,Amanda Lemos,Amanda Lemos,1,2.36,0.2906,1,1.36
8fb0092430448368,2024-02-17,Geoff Neal,Ian Machado Garry,20,12,0.7,1.0,b,Ian Machado Garry,Ian Machado Garry,1,3.1,0.6774,1,2.1
8fb0092430448368,2024-02-17,Ian Machado Garry,Geoff Neal,13,21,1.0,0.6667,a,Ian Machado Garry,Ian Machado Garry,1,1.3876,0.2793,1,0.3876
9785420602b452f7,2024-02-17,Merab Dvalishvili,Henry Cejudo,22,26,0.8182,0.7692,a,Merab Dvalishvili,Merab Dvalishvili,1,3.4,0.5241,1,2.4
9785420602b452f7,2024-02-17,Henry Cejudo,Merab Dvalishvili,27,23,0.7407,0.8261,b,Merab Dvalishvili,Merab Dvalishvili,1,1.3356,0.0773,1,0.3356
bec3154a11df3299,2024-02-17,Alexander Volkanovski,Ilia Topuria,30,12,0.8667,1.0,b,Ilia Topuria,Ilia Topuria,1,1.7042,0.4132,1,0.7042
bec3154a11df3299,2024-02-17,Ilia Topuria,Alexander Volkanovski,13,31,1.0,0.8387,a,Ilia Topuria,Ilia Topuria,1,2.2,0.5455,1,1.2
f87a3fa07f0009c9,2024-02-17,Anthony Hernandez,Roman Kopylov,14,12,0.7143,0.6667,a,Anthony Hernandez,Anthony Hernandez,1,1.4587,0.0288,0,0.0
f87a3fa07f0009c9,2024-02-17,Roman Kopylov,Anthony Hernandez,13,15,0.6154,0.7333,b,Anthony Hernandez,Anthony Hernandez,1,2.8,0.3762,1,1.8
063e7ce759c52f81,2024-02-24,Cristian Quinonez,Raoni Barcelos,4,20,0.5,0.6,b,Raoni Barcelos,Raoni Barcelos,1,1.6173,-0.0183,0,0.0
063e7ce759c52f81,2024-02-24,Raoni Barcelos,Cristian Quinonez,21,5,0.619,0.4,a,Raoni Barcelos,Raoni Barcelos,1,2.36,0.1953,1,1.36
1c03c1bb62f3aed6,2024-02-24,Edgar Chairez,Daniel Lacerda,2,8,0.0,0.0,a,Edgar Chairez,Edgar Chairez,1,4.8,0.2917,1,3.8
1c03c1bb62f3aed6,2024-02-24,Daniel Lacerda,Edgar Chairez,9,3,0.0,0.3333,b,Edgar Chairez,Edgar Chairez,1,1.2,-0.5,0,0.0
3b05a4ced6dd74f5,2024-02-24,Yair Rodriguez,Brian Ortega,26,20,0.7692,0.7,a,Yair Rodriguez,Brian Ortega,0,1.6024,0.1452,1,-1.0
3b05a4ced6dd74f5,2024-02-24,Brian Ortega,Yair Rodriguez,21,27,0.7143,0.7407,b,Yair Rodriguez,Brian Ortega,0,2.4,0.3241,1,-1.0
50dae6b76c9c6490,2024-02-24,Erik Silva,Muhammad Naimov,2,4,0.0,1.0,b,Muhammad Naimov,Muhammad Naimov,1,1.1818,0.1538,1,0.1818
50dae6b76c9c6490,2024-02-24,Muhammad Naimov,Erik Silva,5,3,1.0,0.0,a,Muhammad Naimov,Muhammad Naimov,1,5.1,0.8039,1,4.1
673a156925dfb31d,2024-02-24,Manuel Torres,Chris Duncan,4,4,1.0,1.0,a,Manuel Torres,Manuel Torres,1,1.5882,0.3704,1,0.5882
673a156925dfb31d,2024-02-24,Chris Duncan,Manuel Torres,5,5,0.8,1.0,b,Manuel Torres,Manuel Torres,1,2.42,0.5868,1,1.42
6e4acb2aaa2cee56,2024-02-24,Yazmin Jauregui,Sam Hughes,6,14,0.6667,0.4286,a,Yazmin Jauregui,Yazmin Jauregui,1,1.125,-0.2222,0,0.0
6e4acb2aaa2cee56,2024-02-24,Sam Hughes,Yazmin Jauregui,15,7,0.4,0.7143,b,Yazmin Jauregui,Yazmin Jauregui,1,6.5,0.5604,1,5.5
74f5cbecac011abb,2024-02-24,Brandon Moreno,Brandon Royval,26,16,0.6923,0.625,a,Brandon Moreno,Brandon Royval,0,3.45,0.4025,1,-1.0
74f5cbecac011abb,2024-02-24,Brandon Royval,Brandon Moreno,17,27,0.6471,0.6667,b,Brandon Moreno,Brandon Royval,0,1.3279,-0.0864,0,0.0
93ddc6b233d1956a,2024-02-24,Victor Altamirano,Felipe dos Santos,8,2,0.5,0.0,a,Victor Altamirano,Felipe dos Santos,0,1.3509,-0.2403,0,0.0
93ddc6b233d1956a,2024-02-24,Felipe dos Santos,Victor Altamirano,3,9,0.3333,0.4444,b,Victor Altamirano,Felipe dos Santos,0,3.3,0.1414,1,-1.0
a376f6d5806d0c90,2024-02-24,Claudio Puelles,Fares Ziam,14,12,0.7143,0.6667,a,Claudio Puelles,Fares Ziam,0,1.4587,0.0288,0,0.0
a376f6d5806d0c90,2024-02-24,Fares Ziam,Claudio Puelles,13,15,0.6923,0.6667,a,Fares Ziam,Fares Ziam,1,1.4587,0.0068,0,0.0
